genus,1047-OV,1082-OV,1202-OV,1279-OV,1330-OV,464-OV,481-OV,579-OV,581-OV,599-OV,640-OV,644A-OV,645-OV,713-OV,726-OV,728-OV,730-OV,731-OV,732-OV,733-OV,739-OV,740-OV,788-OV,936-OV,total,superkingdom,kingdom,phylum,class,order,family,tax
Fredinandcohnia,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Bacteria,Bacteria_none,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacteria;Bacteria_none;Firmicutes;Bacilli;Bacillales;Bacillaceae;Fredinandcohnia
Lysinibacillus,0,0,0,0,0,0,0,0,0,0,242,0,0,0,0,0,0,0,0,14,0,16,0,0,272,Bacteria,Bacteria_none,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacteria;Bacteria_none;Firmicutes;Bacilli;Bacillales;Bacillaceae;Lysinibacillus
Mesobacillus,0,0,0,0,0,0,0,0,1,0,197,0,43,0,0,0,0,0,0,0,0,0,0,0,241,Bacteria,Bacteria_none,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacteria;Bacteria_none;Firmicutes;Bacilli;Bacillales;Bacillaceae;Mesobacillus
Metabacillus,0,0,0,0,0,0,0,0,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,Bacteria,Bacteria_none,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacteria;Bacteria_none;Firmicutes;Bacilli;Bacillales;Bacillaceae;Metabacillus
Neobacillus,0,0,0,0,0,0,0,0,44,0,2,0,0,0,0,0,0,0,33,0,0,0,0,0,79,Bacteria,Bacteria_none,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacteria;Bacteria_none;Firmicutes;Bacilli;Bacillales;Bacillaceae;Neobacillus
Niallia,0,0,30,0,0,0,0,0,497,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,528,Bacteria,Bacteria_none,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacteria;Bacteria_none;Firmicutes;Bacilli;Bacillales;Bacillaceae;Niallia
Oceanobacillus,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,19,Bacteria,Bacteria_none,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacteria;Bacteria_none;Firmicutes;Bacilli;Bacillales;Bacillaceae;Oceanobacillus
Peribacillus,678,355,217,343,24,722,8,353,505,990,686,0,1211,1953,1827,311,0,176,463,94,1496,136,387,88,13023,Bacteria,Bacteria_none,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacteria;Bacteria_none;Firmicutes;Bacilli;Bacillales;Bacillaceae;Peribacillus
Priestia,0,0,77,0,0,0,0,0,0,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,230,Bacteria,Bacteria_none,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacteria;Bacteria_none;Firmicutes;Bacilli;Bacillales;Bacillaceae;Priestia
Exiguobacterium,0,0,0,0,0,0,0,0,0,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,141,Bacteria,Bacteria_none,Firmicutes,Bacilli,Bacillales,Bacillales_Incertae_sedis,Bacteria;Bacteria_none;Firmicutes;Bacilli;Bacillales;Bacillales_Incertae_sedis;Exiguobacterium
Ammoniphilus,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,Bacteria,Bacteria_none,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Bacteria;Bacteria_none;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Ammoniphilus
Paenibacillus,0,0,22,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,84,Bacteria,Bacteria_none,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Bacteria;Bacteria_none;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus
Bhargavaea,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,Bacteria,Bacteria_none,Firmicutes,Bacilli,Bacillales,Planococcaceae,Bacteria;Bacteria_none;Firmicutes;Bacilli;Bacillales;Planococcaceae;Bhargavaea
Jeotgalibacillus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,28,Bacteria,Bacteria_none,Firmicutes,Bacilli,Bacillales,Planococcaceae,Bacteria;Bacteria_none;Firmicutes;Bacilli;Bacillales;Planococcaceae;Jeotgalibacillus
Solibacillus,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,34,Bacteria,Bacteria_none,Firmicutes,Bacilli,Bacillales,Planococcaceae,Bacteria;Bacteria_none;Firmicutes;Bacilli;Bacillales;Planococcaceae;Solibacillus
Aliicoccus,0,35,0,0,0,0,0,0,131,0,0,0,0,0,0,0,0,37,0,56,0,0,0,0,259,Bacteria,Bacteria_none,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Bacteria;Bacteria_none;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Aliicoccus
Jeotgalicoccus,0,0,0,0,0,0,0,0,268,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,294,Bacteria,Bacteria_none,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Bacteria;Bacteria_none;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Jeotgalicoccus
Mammaliicoccus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,Bacteria,Bacteria_none,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Bacteria;Bacteria_none;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Mammaliicoccus
Salinicoccus,0,0,0,0,0,0,0,0,1571,0,39,0,48,47,0,0,0,0,122,331,0,25,0,0,2183,Bacteria,Bacteria_none,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Bacteria;Bacteria_none;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Salinicoccus
Staphylococcus,16,5,25,81,0,0,1,4,6,28,0,0,80,185,1063,90,0,0,299,18,93,44,10,2,2050,Bacteria,Bacteria_none,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Bacteria;Bacteria_none;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus
Aerococcus,0,0,0,0,0,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,Bacteria,Bacteria_none,Firmicutes,Bacilli,Lactobacillales,Aerococcaceae,Bacteria;Bacteria_none;Firmicutes;Bacilli;Lactobacillales;Aerococcaceae;Aerococcus
Facklamia,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,32,Bacteria,Bacteria_none,Firmicutes,Bacilli,Lactobacillales,Aerococcaceae,Bacteria;Bacteria_none;Firmicutes;Bacilli;Lactobacillales;Aerococcaceae;Facklamia
Globicatella,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,49,Bacteria,Bacteria_none,Firmicutes,Bacilli,Lactobacillales,Aerococcaceae,Bacteria;Bacteria_none;Firmicutes;Bacilli;Lactobacillales;Aerococcaceae;Globicatella
Alkalibacterium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,69,Bacteria,Bacteria_none,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Bacteria;Bacteria_none;Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae;Alkalibacterium
Atopostipes,0,0,0,0,0,0,0,0,635,0,30,0,0,67,0,0,0,3,11,338,0,23,0,0,1107,Bacteria,Bacteria_none,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Bacteria;Bacteria_none;Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae;Atopostipes
Lactobacillus,36,0,0,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,Bacteria,Bacteria_none,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Bacteria;Bacteria_none;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
Ligilactobacillus,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,Bacteria,Bacteria_none,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Bacteria;Bacteria_none;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Ligilactobacillus
Clostridium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,16,Bacteria,Bacteria_none,Firmicutes,Clostridia,Eubacteriales,Clostridiaceae,Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Clostridiaceae;Clostridium
Sarcina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,Bacteria,Bacteria_none,Firmicutes,Clostridia,Eubacteriales,Clostridiaceae,Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Clostridiaceae;Sarcina
Cellulosilyticum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,Bacteria,Bacteria_none,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Cellulosilyticum
Mediterraneibacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,Bacteria,Bacteria_none,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Mediterraneibacter
Zhenhengia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,22,Bacteria,Bacteria_none,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Zhenhengia
Dysosmobacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,Bacteria,Bacteria_none,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;Dysosmobacter
Faecalibacterium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,Bacteria,Bacteria_none,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;Faecalibacterium
Oscillibacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,9,29,Bacteria,Bacteria_none,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;Oscillibacter
Pusillibacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,35,Bacteria,Bacteria_none,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;Pusillibacter
Intestinibacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,Bacteria,Bacteria_none,Firmicutes,Clostridia,Eubacteriales,Peptostreptococcaceae,Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Peptostreptococcaceae;Intestinibacter
Paeniclostridium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,0,2,0,0,0,0,151,Bacteria,Bacteria_none,Firmicutes,Clostridia,Eubacteriales,Peptostreptococcaceae,Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Peptostreptococcaceae;Paeniclostridium
Romboutsia,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,162,0,0,0,0,179,Bacteria,Bacteria_none,Firmicutes,Clostridia,Eubacteriales,Peptostreptococcaceae,Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Peptostreptococcaceae;Romboutsia
Sporacetigenium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,24,Bacteria,Bacteria_none,Firmicutes,Clostridia,Eubacteriales,Peptostreptococcaceae,Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Peptostreptococcaceae;Sporacetigenium
Turicibacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,Bacteria,Bacteria_none,Firmicutes,Erysipelotrichia,Erysipelotrichales,Turicibacteraceae,Bacteria;Bacteria_none;Firmicutes;Erysipelotrichia;Erysipelotrichales;Turicibacteraceae;Turicibacter
Megamonas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,Bacteria,Bacteria_none,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Bacteria;Bacteria_none;Firmicutes;Negativicutes;Selenomonadales;Selenomonadaceae;Megamonas
Megasphaera,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,41,Bacteria,Bacteria_none,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Bacteria;Bacteria_none;Firmicutes;Negativicutes;Veillonellales;Veillonellaceae;Megasphaera
Anaerococcus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,61,Bacteria,Bacteria_none,Firmicutes,Tissierellia,Tissierellales,Peptoniphilaceae,Bacteria;Bacteria_none;Firmicutes;Tissierellia;Tissierellales;Peptoniphilaceae;Anaerococcus
Urmitella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,Bacteria,Bacteria_none,Firmicutes,Tissierellia,Tissierellales,Tissierellaceae,Bacteria;Bacteria_none;Firmicutes;Tissierellia;Tissierellales;Tissierellaceae;Urmitella
Fusobacterium,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,Bacteria,Bacteria_none,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Bacteria;Bacteria_none;Fusobacteria;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;Fusobacterium
Gemmatimonas,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,Bacteria,Bacteria_none,Gemmatimonadetes,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,Bacteria;Bacteria_none;Gemmatimonadetes;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;Gemmatimonas
Nitrospira,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,75,Bacteria,Bacteria_none,Nitrospirae,Nitrospira,Nitrospirales,Nitrospiraceae,Bacteria;Bacteria_none;Nitrospirae;Nitrospira;Nitrospirales;Nitrospiraceae;Nitrospira
Caulifigura,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,38,Bacteria,Bacteria_none,Planctomycetota,Planctomycetia,Planctomycetales,Planctomycetaceae,Bacteria;Bacteria_none;Planctomycetota;Planctomycetia;Planctomycetales;Planctomycetaceae;Caulifigura
Brevundimonas,2,0,14,232,0,0,0,0,0,27,0,7,21,0,0,0,0,72,4,23,364,21,0,0,787,Bacteria,Bacteria_none,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Bacteria;Bacteria_none;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Brevundimonas
Caulobacter,0,16,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,70,Bacteria,Bacteria_none,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Bacteria;Bacteria_none;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Caulobacter
Phenylobacterium,0,0,0,0,0,0,0,0,0,0,68,15,28,0,0,0,0,0,20,0,0,0,0,0,131,Bacteria,Bacteria_none,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Bacteria;Bacteria_none;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Phenylobacterium
Alsobacter,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,12,Bacteria,Bacteria_none,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Alsobacteraceae,Bacteria;Bacteria_none;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Alsobacteraceae;Alsobacter
Bosea,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,17,0,0,0,0,0,21,Bacteria,Bacteria_none,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Boseaceae,Bacteria;Bacteria_none;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Boseaceae;Bosea
Devosia,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,12,Bacteria,Bacteria_none,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Devosiaceae,Bacteria;Bacteria_none;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Devosiaceae;Devosia
Hyphomicrobium,0,0,37,0,3,0,0,0,0,0,0,6,16,0,0,78,0,0,0,0,0,0,0,0,140,Bacteria,Bacteria_none,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Hyphomicrobiaceae,Bacteria;Bacteria_none;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Hyphomicrobiaceae;Hyphomicrobium
Enhydrobacter,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Bacteria,Bacteria_none,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Hyphomicrobiales_Incertae_sedis,Bacteria;Bacteria_none;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Hyphomicrobiales_Incertae_sedis;Enhydrobacter
Pseudorhodoplanes,0,0,1,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,34,Bacteria,Bacteria_none,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Hyphomicrobiales_Incertae_sedis,Bacteria;Bacteria_none;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Hyphomicrobiales_Incertae_sedis;Pseudorhodoplanes
Methylobacterium,0,0,0,0,1,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,106,0,0,0,147,Bacteria,Bacteria_none,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Methylobacteriaceae,Bacteria;Bacteria_none;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Methylobacterium
Methylorubrum,0,0,0,0,5,0,0,0,27,131,0,0,0,0,605,38,0,0,22,33,177,0,0,0,1038,Bacteria,Bacteria_none,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Methylobacteriaceae,Bacteria;Bacteria_none;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Methylorubrum
Microvirga,0,0,0,0,0,0,0,0,154,0,41,0,152,0,0,0,0,0,0,0,0,0,0,0,347,Bacteria,Bacteria_none,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Methylobacteriaceae,Bacteria;Bacteria_none;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Microvirga
Afipia,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,Bacteria,Bacteria_none,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Nitrobacteraceae,Bacteria;Bacteria_none;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Afipia
Bradyrhizobium,0,0,21,0,0,0,0,0,47,32,0,0,0,0,0,0,0,30,14,0,0,30,0,7,181,Bacteria,Bacteria_none,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Nitrobacteraceae,Bacteria;Bacteria_none;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium
Mesorhizobium,0,0,0,0,0,0,0,25,0,0,0,0,47,0,0,22,0,0,15,0,0,0,94,0,203,Bacteria,Bacteria_none,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Phyllobacteriaceae,Bacteria;Bacteria_none;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Phyllobacteriaceae;Mesorhizobium
Tianweitania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357,0,0,0,0,0,0,0,0,357,Bacteria,Bacteria_none,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Phyllobacteriaceae,Bacteria;Bacteria_none;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Phyllobacteriaceae;Tianweitania
Reyranella,0,22,0,0,0,0,0,0,0,23,25,0,73,0,0,0,0,0,0,0,0,0,0,0,143,Bacteria,Bacteria_none,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Reyranellaceae,Bacteria;Bacteria_none;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Reyranellaceae;Reyranella
Rhizobium,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,31,Bacteria,Bacteria_none,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Rhizobiaceae,Bacteria;Bacteria_none;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Rhizobium
Shinella,0,0,0,0,0,0,0,0,0,10,128,23,0,173,0,0,0,0,0,0,0,0,0,0,334,Bacteria,Bacteria_none,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Rhizobiaceae,Bacteria;Bacteria_none;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Shinella
Amaricoccus,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,11,Bacteria,Bacteria_none,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Bacteria;Bacteria_none;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Amaricoccus
Falsirhodobacter,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,Bacteria,Bacteria_none,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Bacteria;Bacteria_none;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Falsirhodobacter
Fuscovulum,0,0,0,0,0,0,0,0,0,0,33,0,12,0,0,0,0,0,0,0,0,0,0,0,45,Bacteria,Bacteria_none,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Bacteria;Bacteria_none;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Fuscovulum
Gemmobacter,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,42,Bacteria,Bacteria_none,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Bacteria;Bacteria_none;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Gemmobacter
Neotabrizicola,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Bacteria,Bacteria_none,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Bacteria;Bacteria_none;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Neotabrizicola
Paracoccus,52,0,48,0,0,0,0,27,0,0,1072,1384,0,86,0,145,0,0,22,99,0,77,58,81,3151,Bacteria,Bacteria_none,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Bacteria;Bacteria_none;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Paracoccus
Rhodobacter,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,85,Bacteria,Bacteria_none,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Bacteria;Bacteria_none;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Rhodobacter
Sedimentimonas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,114,Bacteria,Bacteria_none,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Bacteria;Bacteria_none;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Sedimentimonas
Thioclava,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,Bacteria,Bacteria_none,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Bacteria;Bacteria_none;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Thioclava
Xinfangfangia,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Bacteria,Bacteria_none,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Bacteria;Bacteria_none;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Xinfangfangia
Rubellimicrobium,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,21,Bacteria,Bacteria_none,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Bacteria;Bacteria_none;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;Rubellimicrobium
Asaia,0,0,0,363,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,3068,0,7997,0,1846,13290,Bacteria,Bacteria_none,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Bacteria;Bacteria_none;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Asaia
Dankookia,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,Bacteria,Bacteria_none,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Bacteria;Bacteria_none;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Dankookia
Roseicella,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,32,Bacteria,Bacteria_none,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Bacteria;Bacteria_none;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Roseicella
Roseomonas,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,20,Bacteria,Bacteria_none,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Bacteria;Bacteria_none;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Roseomonas
Arenibaculum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,Bacteria,Bacteria_none,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Azospirillaceae,Bacteria;Bacteria_none;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Azospirillaceae;Arenibaculum
Azospirillum,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,67,Bacteria,Bacteria_none,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Azospirillaceae,Bacteria;Bacteria_none;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Azospirillaceae;Azospirillum
